"Notes","State","State Code","Year","Year Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"New Jersey","34","2001","2001","15-19 years","15-19",20,536779,3.7
,"New Jersey","34","2001","2001","20-24 years","20-24",43,489964,8.8
,"New Jersey","34","2001","2001","25-29 years","25-29",33,527519,6.3
,"New Jersey","34","2001","2001","30-34 years","30-34",67,637357,10.5
,"New Jersey","34","2001","2001","35-39 years","35-39",67,717149,9.3
,"New Jersey","34","2002","2002","10-14 years","10-14",Suppressed,619466,Suppressed
,"New Jersey","34","2002","2002","15-19 years","15-19",16,546520,Unreliable
,"New Jersey","34","2002","2002","20-24 years","20-24",36,496074,7.3
,"New Jersey","34","2002","2002","25-29 years","25-29",50,524707,9.5
,"New Jersey","34","2002","2002","30-34 years","30-34",47,626959,7.5
,"New Jersey","34","2002","2002","35-39 years","35-39",34,703757,4.8
,"New Jersey","34","2003","2003","10-14 years","10-14",Suppressed,624294,Suppressed
,"New Jersey","34","2003","2003","15-19 years","15-19",18,557471,Unreliable
,"New Jersey","34","2003","2003","20-24 years","20-24",44,503682,8.7
,"New Jersey","34","2003","2003","25-29 years","25-29",36,525255,6.9
,"New Jersey","34","2003","2003","30-34 years","30-34",54,612795,8.8
,"New Jersey","34","2003","2003","35-39 years","35-39",56,686883,8.2
,"New Jersey","34","2004","2004","10-14 years","10-14",Suppressed,622552,Suppressed
,"New Jersey","34","2004","2004","15-19 years","15-19",33,571069,5.8
,"New Jersey","34","2004","2004","20-24 years","20-24",45,507651,8.9
,"New Jersey","34","2004","2004","25-29 years","25-29",45,527910,8.5
,"New Jersey","34","2004","2004","30-34 years","30-34",50,595797,8.4
,"New Jersey","34","2004","2004","35-39 years","35-39",52,667565,7.8
,"New Jersey","34","2005","2005","10-14 years","10-14",Suppressed,614396,Suppressed
,"New Jersey","34","2005","2005","15-19 years","15-19",26,586192,4.4
,"New Jersey","34","2005","2005","20-24 years","20-24",45,510334,8.8
,"New Jersey","34","2005","2005","25-29 years","25-29",42,534300,7.9
,"New Jersey","34","2005","2005","30-34 years","30-34",38,573894,6.6
,"New Jersey","34","2005","2005","35-39 years","35-39",49,654761,7.5
,"New Jersey","34","2006","2006","10-14 years","10-14",Suppressed,607070,Suppressed
,"New Jersey","34","2006","2006","15-19 years","15-19",22,595929,3.7
,"New Jersey","34","2006","2006","20-24 years","20-24",39,515222,7.6
,"New Jersey","34","2006","2006","25-29 years","25-29",40,536270,7.5
,"New Jersey","34","2006","2006","30-34 years","30-34",35,555430,6.3
,"New Jersey","34","2006","2006","35-39 years","35-39",57,644938,8.8
,"New Jersey","34","2007","2007","10-14 years","10-14",Suppressed,599124,Suppressed
,"New Jersey","34","2007","2007","15-19 years","15-19",24,602132,4.0
,"New Jersey","34","2007","2007","20-24 years","20-24",50,518641,9.6
,"New Jersey","34","2007","2007","25-29 years","25-29",44,540877,8.1
,"New Jersey","34","2007","2007","30-34 years","30-34",47,547730,8.6
,"New Jersey","34","2007","2007","35-39 years","35-39",60,631757,9.5
,"New Jersey","34","2008","2008","10-14 years","10-14",Suppressed,592753,Suppressed
,"New Jersey","34","2008","2008","15-19 years","15-19",17,603910,Unreliable
,"New Jersey","34","2008","2008","20-24 years","20-24",43,523909,8.2
,"New Jersey","34","2008","2008","25-29 years","25-29",46,548528,8.4
,"New Jersey","34","2008","2008","30-34 years","30-34",40,548197,7.3
,"New Jersey","34","2008","2008","35-39 years","35-39",56,617501,9.1
,"New Jersey","34","2009","2009","10-14 years","10-14",Suppressed,588494,Suppressed
,"New Jersey","34","2009","2009","15-19 years","15-19",27,601962,4.5
,"New Jersey","34","2009","2009","20-24 years","20-24",40,532943,7.5
,"New Jersey","34","2009","2009","25-29 years","25-29",46,552276,8.3
,"New Jersey","34","2009","2009","30-34 years","30-34",40,551333,7.3
,"New Jersey","34","2009","2009","35-39 years","35-39",47,602816,7.8
,"New Jersey","34","2010","2010","10-14 years","10-14",Suppressed,587335,Suppressed
,"New Jersey","34","2010","2010","15-19 years","15-19",34,598099,5.7
,"New Jersey","34","2010","2010","20-24 years","20-24",54,541238,10.0
,"New Jersey","34","2010","2010","25-29 years","25-29",42,553139,7.6
,"New Jersey","34","2010","2010","30-34 years","30-34",35,556662,6.3
,"New Jersey","34","2010","2010","35-39 years","35-39",55,588379,9.3
,"New Jersey","34","2011","2011","10-14 years","10-14",Suppressed,582684,Suppressed
,"New Jersey","34","2011","2011","15-19 years","15-19",33,591504,5.6
,"New Jersey","34","2011","2011","20-24 years","20-24",50,546244,9.2
,"New Jersey","34","2011","2011","25-29 years","25-29",49,558151,8.8
,"New Jersey","34","2011","2011","30-34 years","30-34",38,565193,6.7
,"New Jersey","34","2011","2011","35-39 years","35-39",47,567807,8.3
,"New Jersey","34","2012","2012","10-14 years","10-14",Suppressed,578509,Suppressed
,"New Jersey","34","2012","2012","15-19 years","15-19",25,589388,4.2
,"New Jersey","34","2012","2012","20-24 years","20-24",67,555323,12.1
,"New Jersey","34","2012","2012","25-29 years","25-29",48,562190,8.5
,"New Jersey","34","2012","2012","30-34 years","30-34",49,571911,8.6
,"New Jersey","34","2012","2012","35-39 years","35-39",60,563069,10.7
,"New Jersey","34","2013","2013","10-14 years","10-14",Suppressed,575586,Suppressed
,"New Jersey","34","2013","2013","15-19 years","15-19",28,581882,4.8
,"New Jersey","34","2013","2013","20-24 years","20-24",58,565743,10.3
,"New Jersey","34","2013","2013","25-29 years","25-29",56,565066,9.9
,"New Jersey","34","2013","2013","30-34 years","30-34",49,575225,8.5
,"New Jersey","34","2013","2013","35-39 years","35-39",57,561948,10.1
,"New Jersey","34","2014","2014","10-14 years","10-14",Suppressed,573924,Suppressed
,"New Jersey","34","2014","2014","15-19 years","15-19",34,576741,5.9
,"New Jersey","34","2014","2014","20-24 years","20-24",55,575214,9.6
,"New Jersey","34","2014","2014","25-29 years","25-29",58,568833,10.2
,"New Jersey","34","2014","2014","30-34 years","30-34",60,579589,10.4
,"New Jersey","34","2014","2014","35-39 years","35-39",53,567458,9.3
,"New Jersey","34","2015","2015","10-14 years","10-14",Suppressed,568093,Suppressed
,"New Jersey","34","2015","2015","15-19 years","15-19",28,573315,4.9
,"New Jersey","34","2015","2015","20-24 years","20-24",60,574034,10.5
,"New Jersey","34","2015","2015","25-29 years","25-29",54,574339,9.4
,"New Jersey","34","2015","2015","30-34 years","30-34",50,580910,8.6
,"New Jersey","34","2015","2015","35-39 years","35-39",67,574643,11.7
,"New Jersey","34","2016","2016","10-14 years","10-14",Suppressed,564801,Suppressed
,"New Jersey","34","2016","2016","15-19 years","15-19",24,570777,4.2
,"New Jersey","34","2016","2016","20-24 years","20-24",50,569519,8.8
,"New Jersey","34","2016","2016","25-29 years","25-29",53,578980,9.2
,"New Jersey","34","2016","2016","30-34 years","30-34",39,583084,6.7
,"New Jersey","34","2016","2016","35-39 years","35-39",41,576986,7.1
,"New Jersey","34","2017","2017","10-14 years","10-14",Suppressed,565505,Suppressed
,"New Jersey","34","2017","2017","15-19 years","15-19",37,566987,6.5
,"New Jersey","34","2017","2017","20-24 years","20-24",63,570345,11.0
,"New Jersey","34","2017","2017","25-29 years","25-29",59,587603,10.0
,"New Jersey","34","2017","2017","30-34 years","30-34",54,583470,9.3
,"New Jersey","34","2017","2017","35-39 years","35-39",45,586937,7.7
,"New Jersey","34","2018","2018","10-14 years","10-14",Suppressed,558614,Suppressed
,"New Jersey","34","2018","2018","15-19 years","15-19",27,557815,4.8
,"New Jersey","34","2018","2018","20-24 years","20-24",67,551030,12.2
,"New Jersey","34","2018","2018","25-29 years","25-29",45,583053,7.7
,"New Jersey","34","2018","2018","30-34 years","30-34",67,572786,11.7
,"New Jersey","34","2018","2018","35-39 years","35-39",58,581487,10.0
,"New Jersey","34","2019","2019","10-14 years","10-14",Suppressed,551709,Suppressed
,"New Jersey","34","2019","2019","15-19 years","15-19",27,552830,4.9
,"New Jersey","34","2019","2019","20-24 years","20-24",50,540725,9.2
,"New Jersey","34","2019","2019","25-29 years","25-29",68,579238,11.7
,"New Jersey","34","2019","2019","30-34 years","30-34",44,573040,7.7
,"New Jersey","34","2019","2019","35-39 years","35-39",60,580139,10.3
,"New Mexico","35","1999","1999","10-14 years","10-14",Suppressed,147076,Suppressed
,"New Mexico","35","1999","1999","15-19 years","15-19",29,146003,19.9
,"New Mexico","35","1999","1999","20-24 years","20-24",33,120174,27.5
,"New Mexico","35","1999","1999","25-29 years","25-29",27,114570,23.6
,"New Mexico","35","1999","1999","30-34 years","30-34",27,120209,22.5
,"New Mexico","35","1999","1999","35-39 years","35-39",35,143231,24.4
,"New Mexico","35","2000","2000","10-14 years","10-14",Suppressed,147309,Suppressed
,"New Mexico","35","2000","2000","15-19 years","15-19",28,145751,19.2
,"New Mexico","35","2000","2000","20-24 years","20-24",35,121291,28.9
,"New Mexico","35","2000","2000","25-29 years","25-29",39,115387,33.8
,"New Mexico","35","2000","2000","30-34 years","30-34",23,118704,19.4
,"New Mexico","35","2000","2000","35-39 years","35-39",35,140378,24.9
,"New Mexico","35","2001","2001","10-14 years","10-14",Suppressed,147770,Suppressed
,"New Mexico","35","2001","2001","15-19 years","15-19",20,146931,13.6
,"New Mexico","35","2001","2001","20-24 years","20-24",20,127139,15.7
,"New Mexico","35","2001","2001","25-29 years","25-29",32,112250,28.5
,"New Mexico","35","2001","2001","30-34 years","30-34",23,117051,19.6
,"New Mexico","35","2001","2001","35-39 years","35-39",36,134011,26.9
,"New Mexico","35","2002","2002","10-14 years","10-14",Suppressed,147664,Suppressed
,"New Mexico","35","2002","2002","15-19 years","15-19",23,148291,15.5
,"New Mexico","35","2002","2002","20-24 years","20-24",29,133071,21.8
,"New Mexico","35","2002","2002","25-29 years","25-29",28,113618,24.6
,"New Mexico","35","2002","2002","30-34 years","30-34",29,117703,24.6
,"New Mexico","35","2002","2002","35-39 years","35-39",39,129231,30.2
,"New Mexico","35","2003","2003","10-14 years","10-14",Suppressed,147369,Suppressed
,"New Mexico","35","2003","2003","15-19 years","15-19",19,149018,Unreliable
,"New Mexico","35","2003","2003","20-24 years","20-24",31,138117,22.4
,"New Mexico","35","2003","2003","25-29 years","25-29",34,116611,29.2
,"New Mexico","35","2003","2003","30-34 years","30-34",36,117589,30.6
,"New Mexico","35","2003","2003","35-39 years","35-39",32,124318,25.7
,"New Mexico","35","2004","2004","10-14 years","10-14",Suppressed,146363,Suppressed
,"New Mexico","35","2004","2004","15-19 years","15-19",36,149741,24.0
,"New Mexico","35","2004","2004","20-24 years","20-24",41,142365,28.8
,"New Mexico","35","2004","2004","25-29 years","25-29",31,120629,25.7
,"New Mexico","35","2004","2004","30-34 years","30-34",37,117410,31.5
,"New Mexico","35","2004","2004","35-39 years","35-39",25,121945,20.5
,"New Mexico","35","2005","2005","10-14 years","10-14",Suppressed,144457,Suppressed
,"New Mexico","35","2005","2005","15-19 years","15-19",23,150703,15.3
,"New Mexico","35","2005","2005","20-24 years","20-24",40,143178,27.9
,"New Mexico","35","2005","2005","25-29 years","25-29",19,126048,Unreliable
,"New Mexico","35","2005","2005","30-34 years","30-34",24,116328,20.6
,"New Mexico","35","2005","2005","35-39 years","35-39",32,121570,26.3
,"New Mexico","35","2006","2006","10-14 years","10-14",Suppressed,142775,Suppressed
,"New Mexico","35","2006","2006","15-19 years","15-19",30,151293,19.8
,"New Mexico","35","2006","2006","20-24 years","20-24",35,142672,24.5
,"New Mexico","35","2006","2006","25-29 years","25-29",32,130857,24.5
,"New Mexico","35","2006","2006","30-34 years","30-34",31,116588,26.6
,"New Mexico","35","2006","2006","35-39 years","35-39",26,122313,21.3
,"New Mexico","35","2007","2007","10-14 years","10-14",Suppressed,141142,Suppressed
,"New Mexico","35","2007","2007","15-19 years","15-19",31,151177,20.5
,"New Mexico","35","2007","2007","20-24 years","20-24",30,142475,21.1
,"New Mexico","35","2007","2007","25-29 years","25-29",32,134930,23.7
,"New Mexico","35","2007","2007","30-34 years","30-34",25,117810,21.2
,"New Mexico","35","2007","2007","35-39 years","35-39",27,123823,21.8
,"New Mexico","35","2008","2008","10-14 years","10-14",Suppressed,139938,Suppressed
,"New Mexico","35","2008","2008","15-19 years","15-19",36,151343,23.8
,"New Mexico","35","2008","2008","20-24 years","20-24",36,141128,25.5
,"New Mexico","35","2008","2008","25-29 years","25-29",33,136330,24.2
,"New Mexico","35","2008","2008","30-34 years","30-34",26,120107,21.6
,"New Mexico","35","2008","2008","35-39 years","35-39",34,123684,27.5
,"New Mexico","35","2009","2009","10-14 years","10-14",Suppressed,140310,Suppressed
,"New Mexico","35","2009","2009","15-19 years","15-19",26,150733,17.2
,"New Mexico","35","2009","2009","20-24 years","20-24",45,141048,31.9
,"New Mexico","35","2009","2009","25-29 years","25-29",31,139109,22.3
,"New Mexico","35","2009","2009","30-34 years","30-34",32,122951,26.0
,"New Mexico","35","2009","2009","35-39 years","35-39",24,123792,19.4
,"New Mexico","35","2010","2010","10-14 years","10-14",Suppressed,141691,Suppressed
,"New Mexico","35","2010","2010","15-19 years","15-19",27,149861,18.0
,"New Mexico","35","2010","2010","20-24 years","20-24",33,142370,23.2
,"New Mexico","35","2010","2010","25-29 years","25-29",48,139678,34.4
,"New Mexico","35","2010","2010","30-34 years","30-34",33,127567,25.9
,"New Mexico","35","2010","2010","35-39 years","35-39",32,123303,26.0
,"New Mexico","35","2011","2011","10-14 years","10-14",Suppressed,142358,Suppressed
,"New Mexico","35","2011","2011","15-19 years","15-19",25,145435,17.2
,"New Mexico","35","2011","2011","20-24 years","20-24",35,147650,23.7
,"New Mexico","35","2011","2011","25-29 years","25-29",41,142404,28.8
,"New Mexico","35","2011","2011","30-34 years","30-34",38,131580,28.9
,"New Mexico","35","2011","2011","35-39 years","35-39",40,121096,33.0
,"New Mexico","35","2012","2012","10-14 years","10-14",Suppressed,142315,Suppressed
,"New Mexico","35","2012","2012","15-19 years","15-19",32,141918,22.5
,"New Mexico","35","2012","2012","20-24 years","20-24",33,149662,22.0
,"New Mexico","35","2012","2012","25-29 years","25-29",42,143041,29.4
,"New Mexico","35","2012","2012","30-34 years","30-34",25,134229,18.6
,"New Mexico","35","2012","2012","35-39 years","35-39",36,120580,29.9
,"New Mexico","35","2013","2013","10-14 years","10-14",Suppressed,141071,Suppressed
,"New Mexico","35","2013","2013","15-19 years","15-19",18,140342,Unreliable
,"New Mexico","35","2013","2013","20-24 years","20-24",37,153318,24.1
,"New Mexico","35","2013","2013","25-29 years","25-29",34,140975,24.1
,"New Mexico","35","2013","2013","30-34 years","30-34",37,137257,27.0
,"New Mexico","35","2013","2013","35-39 years","35-39",33,120949,27.3
,"New Mexico","35","2014","2014","10-14 years","10-14",Suppressed,139757,Suppressed
,"New Mexico","35","2014","2014","15-19 years","15-19",18,138348,Unreliable
,"New Mexico","35","2014","2014","20-24 years","20-24",44,152789,28.8
,"New Mexico","35","2014","2014","25-29 years","25-29",39,141384,27.6
,"New Mexico","35","2014","2014","30-34 years","30-34",38,138313,27.5
,"New Mexico","35","2014","2014","35-39 years","35-39",27,122389,22.1
,"New Mexico","35","2015","2015","10-14 years","10-14",Suppressed,138606,Suppressed
,"New Mexico","35","2015","2015","15-19 years","15-19",26,138015,18.8
,"New Mexico","35","2015","2015","20-24 years","20-24",50,150173,33.3
,"New Mexico","35","2015","2015","25-29 years","25-29",44,142242,30.9
,"New Mexico","35","2015","2015","30-34 years","30-34",41,137878,29.7
,"New Mexico","35","2015","2015","35-39 years","35-39",33,125258,26.3
,"New Mexico","35","2016","2016","10-14 years","10-14",Suppressed,138823,Suppressed
,"New Mexico","35","2016","2016","15-19 years","15-19",20,138701,14.4
,"New Mexico","35","2016","2016","20-24 years","20-24",37,145767,25.4
,"New Mexico","35","2016","2016","25-29 years","25-29",42,142455,29.5
,"New Mexico","35","2016","2016","30-34 years","30-34",43,137445,31.3
,"New Mexico","35","2016","2016","35-39 years","35-39",45,126713,35.5
,"New Mexico","35","2017","2017","10-14 years","10-14",Suppressed,139656,Suppressed
,"New Mexico","35","2017","2017","15-19 years","15-19",41,138977,29.5
,"New Mexico","35","2017","2017","20-24 years","20-24",51,143802,35.5
,"New Mexico","35","2017","2017","25-29 years","25-29",50,144142,34.7
,"New Mexico","35","2017","2017","30-34 years","30-34",34,137790,24.7
,"New Mexico","35","2017","2017","35-39 years","35-39",34,130041,26.1
,"New Mexico","35","2018","2018","10-14 years","10-14",12,139941,Unreliable
,"New Mexico","35","2018","2018","15-19 years","15-19",26,139052,18.7
,"New Mexico","35","2018","2018","20-24 years","20-24",52,141547,36.7
,"New Mexico","35","2018","2018","25-29 years","25-29",51,145687,35.0
,"New Mexico","35","2018","2018","30-34 years","30-34",57,138148,41.3
,"New Mexico","35","2018","2018","35-39 years","35-39",39,133594,29.2
,"New Mexico","35","2019","2019","10-14 years","10-14",Suppressed,139489,Suppressed
,"New Mexico","35","2019","2019","15-19 years","15-19",31,138458,22.4
,"New Mexico","35","2019","2019","20-24 years","20-24",52,140001,37.1
,"New Mexico","35","2019","2019","25-29 years","25-29",44,145634,30.2
,"New Mexico","35","2019","2019","30-34 years","30-34",52,138453,37.6
